acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,artist_discovery_rank,artist_familiarity_rank,artist_hotttnesss_rank,song_currency_rank,song_hotttnesss_rank
0.0026360731,0.4267399154,0.9065302212,0.7408881036,0.1915706244,0.0456211134,96.7,65494.0,25884.0,55784.0,1797801.0,1436962.0
0.7539124106,0.6155536744,0.3991161118,0.1872668948,0.1109008242,0.1159625319,183.1,431.0,13235.0,506.0,102469.0,179752.0
0.5598373359,0.582012489,0.5652090326,0.0460250402,0.1162149553,0.1149444007,83.327,431.0,13235.0,506.0,306692.0,314475.0
0.6512441494,0.7596188497,0.606584683,0.5877161043,0.070986246,0.0504529318,108.984,431.0,13235.0,506.0,102620.0,212804.0
0.7295109552,0.7681278232,0.5941420317,0.0007534786,0.1402743781,0.1073741076,105.973,431.0,13235.0,506.0,249903.0,309364.0
0.6605740966,0.5179515492,0.5407903156,0.8228533009,0.2591232488,0.150711257,111.854,615682.0,465617.0,685222.0,473741.0,1679227.0
0.5098321313,0.5733004353,0.7953687161,0.9264090145,0.8516148081,0.0402341495,130.101,556601.0,91844.0,612766.0,385301.0,1653330.0
0.884073834,0.1491496965,0.4982151498,0.9476713103,0.290092784,0.0758649029,134.451,556601.0,91844.0,612766.0,325081.0,1566443.0
0.0198783796,0.5014243114,0.5007788796,0.7380729461,0.2102442689,0.0907990871,165.008,8999.0,3410.0,1519.0,72427.0,105842.0
0.0478660345,0.5162292922,0.9160412948,0.8021490362,0.5914153221,0.0347757235,165.083,8999.0,3410.0,1519.0,4422807.0,1459089.0
0.1836469456,0.7019555379,0.8917078031,0.8365750775,0.121451583,0.0567268445,145.382,8999.0,3410.0,1519.0,224894.0,265786.0
0.1968734568,0.6243181047,0.9066239019,0.8874261367,0.3490296321,0.0640543966,150.018,8999.0,3410.0,1519.0,785507.0,364879.0
0.8338082381,0.5791294787,0.3650796714,0.8718292933,0.1210865351,0.0273335968,89.1,20000.0,34838.0,28064.0,5727618.0,2768629.0
0.8915995329,0.5657507835,0.3349551945,0.0048797138,0.2360270158,0.0325892836,125.572,20000.0,34838.0,28064.0,6096920.0,4266413.0
0.9379476065,0.766965824,0.1150279809,0.8929919461,0.1362152742,0.0476269527,66.812,20000.0,34838.0,28064.0,5958210.0,3637465.0
0.0272322427,0.5837063642,0.6623560274,0.4054843569,0.159628573,0.1327401149,90.118,1229771.0,245333.0,1583144.0,1871529.0,4873441.0
0.7527029701,0.4045518389,0.5153245512,0.0335023731,0.1804096681,0.0308093744,94.419,1308024.0,1300442.0,1744837.0,960853.0,2958670.0
0.0352672531,0.3678098144,0.8689288551,0.8144956653,0.1497235847,0.0456312238,96.118,27753.0,42219.0,41486.0,5993011.0,4416204.0
0.9938643899,0.2788453248,0.2370201837,0.8834252509,0.8519243546,0.0405811594,70.407,1273349.0,595708.0,1670027.0,385301.0,1540346.0
0.2634386558,0.5514758728,0.8360610397,0.8849786867,0.1091841584,0.0307747555,118.794,493816.0,263909.0,539398.0,648828.0,2432666.0
0.0805339169,0.4989615974,0.8950643982,0.6939755393,0.1840050625,0.0772851015,82.561,21370.0,79044.0,34624.0,4800526.0,4898193.0
0.0432216447,0.685542872,0.7590266021,0.6637304752,0.0814432188,0.0552167046,119.021,21370.0,79044.0,34624.0,383043.0,395718.0
0.0010791158,0.4123264139,0.9894728353,0.6933971536,0.2939433503,0.04069967,150.555,21370.0,79044.0,34624.0,589229.0,645878.0
0.0542001827,0.6817112013,0.9920356584,0.8375605227,0.0351065693,0.0816366249,126.151,21370.0,79044.0,34624.0,955758.0,817124.0
0.0232691698,0.4315569942,0.8912399205,0.6083563579,0.2726286696,0.029028074,140.274,21370.0,79044.0,34624.0,445975.0,364736.0
0.0346661263,0.4455558078,0.9771460749,0.8458428666,0.112083333,0.0427858691,176.566,21370.0,79044.0,34624.0,618811.0,603406.0
0.9957964501,0.2857049402,0.1611557739,0.9711590945,0.212352044,0.0924899611,45.118,785708.0,376446.0,877596.0,1871529.0,4819293.0
0.9957964501,0.2506312969,0.0866007154,0.9717666647,0.3119576821,0.0378323813,97.551,89908.0,19675.0,62108.0,4189445.0,2958670.0
0.6010316341,0.4656211367,0.5214708555,0.9330741764,0.1300007846,0.0288193857,126.719,183353.0,3823.0,28100.0,3865282.0,1376591.0
0.7995524226,0.5533517579,0.3335184209,0.9419949623,0.1100444114,0.0476519115,160.476,183353.0,3823.0,28100.0,834899.0,192521.0
0.546133838,0.3329865962,0.4744368345,0.8845931144,0.1115164886,0.0472798855,110.74,183353.0,3823.0,28100.0,931979.0,242314.0
0.0072464871,0.5188258318,0.5323960127,0.8012421239,0.1363665346,0.0364828098,160.153,1270732.0,434305.0,1664591.0,473741.0,1802350.0
0.319847896,0.3847694242,0.6245577063,0.8909149432,0.2101470905,0.0807393952,110.078,1270732.0,434305.0,1664591.0,648828.0,2179322.0
0.5065999079,0.5023615036,0.3362553312,0.9164937496,0.1511607547,0.0283715066,150.075,1270732.0,434305.0,1664591.0,648828.0,2179322.0
0.0066440922,0.5822386091,0.7979016932,0.8875419016,0.1327741854,0.037577268,105.037,1270732.0,434305.0,1664591.0,960853.0,2768629.0
0.9012897188,0.5714938653,0.6658706477,0.4645643255,0.0738334622,0.0581378242,111.427,534709.0,150743.0,585898.0,1871529.0,3606340.0
0.9335414264,0.5714888257,0.5794557561,0.7042738406,0.0901137862,0.0547442399,116.737,534709.0,150743.0,585898.0,197786.0,882544.0
0.5381299851,0.6945019296,0.4543722816,0.011244204,0.0918200531,0.0423382423,81.041,534709.0,150743.0,585898.0,960853.0,2480271.0
0.9953777189,0.576462758,0.041340645,5.26907e-05,0.1275256448,0.0562859722,117.654,83832.0,17167.0,51522.0,1517890.0,653871.0
0.7872449619,0.5365765345,0.8257831898,0.4960935298,0.1171125578,0.0391015527,127.538,5397.0,73777.0,14369.0,3449741.0,1007193.0
0.8101482932,0.3965523093,0.6186506382,0.1482816073,0.1582251166,0.0393330512,171.936,5397.0,73777.0,14369.0,3353695.0,883214.0
0.9222628857,0.3960001462,0.6059690328,0.6442893547,0.1217167709,0.0347146187,167.242,5397.0,73777.0,14369.0,596046.0,436294.0
0.0069851123,0.529361904,0.9298142928,0.8551558242,0.2364469903,0.0306397396,132.044,3598.0,47264.0,10642.0,49824.0,81216.0
0.9940097814,0.2670236816,0.2340189961,0.9364583256,0.58740065,0.0662535774,68.148,183455.0,4624.0,36393.0,5731562.0,1079878.0
0.9951285989,0.4080187336,0.0363474748,0.8590842797,0.1167649137,0.0538928399,98.529,183455.0,4624.0,36393.0,5855623.0,3637465.0
0.9957333767,0.2268242959,0.082582511,0.9252274446,0.1393975455,0.03779661,160.897,183455.0,4624.0,36393.0,5303057.0,2003961.0
0.9917550286,0.5022459265,0.2964020724,0.945245171,0.1166926649,0.0651869637,132.901,183455.0,4624.0,36393.0,645947.0,397430.0
0.7405815172,0.0826490319,0.9223035675,0.9277431304,0.2265408459,0.0629819504,80.197,5397.0,73777.0,14369.0,4457965.0,2003961.0
0.3161079515,0.2990272183,0.9628469591,0.8512453985,0.3228688098,0.0522649105,97.044,5397.0,73777.0,14369.0,4781124.0,2488323.0
0.7897870264,0.184765275,0.575989118,0.778494012,0.3362486553,0.0623950836,111.047,5397.0,73777.0,14369.0,3474799.0,1679227.0
0.0688128551,0.4636446357,0.929267335,0.5925422237,0.0915150799,0.0627963995,92.485,142145.0,87699.0,151657.0,3507963.0,3088636.0
0.0223837292,0.3429912802,0.9810961508,0.8705272862,0.3442186948,0.1517505241,146.925,142145.0,87699.0,151657.0,5527701.0,5318442.0
0.8566010978,0.7939205022,0.7328972335,0.9511478968,0.1095026655,0.0485060099,98.107,614040.0,229524.0,683343.0,3947409.0,4266413.0
0.8912775372,0.5300377905,0.199066189,0.0037758399,0.1244552217,0.0371436577,145.572,21171.0,15161.0,12894.0,3402679.0,1087139.0
0.9270624195,0.5725892164,0.0156739208,0.1244524206,0.1108362481,0.0399340646,119.605,85634.0,4939.0,13152.0,4343472.0,1459089.0
0.9462650126,0.5977639137,0.2413184523,0.8691777831,0.1150230667,0.0335713878,89.919,85634.0,4939.0,13152.0,307871.0,137047.0
0.9761866534,0.6070995169,0.3616829945,0.2192989397,0.1213650921,0.0359587977,130.802,1167512.0,177011.0,1458590.0,5228081.0,5318442.0
0.9283906946,0.5638206239,0.2382401277,0.8439020683,0.4587426568,0.0445550199,155.13,82527.0,17119.0,50454.0,843112.0,773316.0
0.0130878446,0.4704443756,0.9092005615,0.8890870526,0.5841575932,0.052271886,181.434,13997.0,12438.0,7825.0,47400.0,64196.0
0.0011101534,0.5237433496,0.9571675708,0.5966654854,0.3542505306,0.0518617346,135.052,13997.0,12438.0,7825.0,73352.0,108387.0
0.1071648751,0.4979831989,0.7429495961,0.9055179054,0.0681110698,0.0336012867,140.962,13997.0,12438.0,7825.0,70523.0,111039.0
0.9475802925,0.3249685836,0.1973590044,0.952771559,0.0976182142,0.0326136097,104.585,13997.0,12438.0,7825.0,110229.0,132392.0
0.0045863912,0.5264071455,0.9151034292,0.7320065291,0.0960524325,0.0509306984,131.027,13997.0,12438.0,7825.0,92034.0,119029.0
0.5456098079,0.5378604806,0.6539378162,0.807114973,0.1896378878,0.0414096365,110.067,13997.0,12438.0,7825.0,118154.0,143517.0
0.0128119626,0.4085248894,0.953143926,0.8725029507,0.0684069172,0.0496382193,165.162,13997.0,12438.0,7825.0,92162.0,123944.0
0.0008118941,0.5208835035,0.9712461754,0.7427864871,0.1101115287,0.0434627074,114.823,13997.0,12438.0,7825.0,107645.0,135184.0
0.9894063684,0.53353689,0.0645355603,0.9654870727,0.1103653556,0.0736412091,120.406,13997.0,12438.0,7825.0,140200.0,163891.0
0.0118447437,0.4806365776,0.952572808,0.7513523289,0.0513949641,0.0389386002,169.378,13997.0,12438.0,7825.0,110460.0,141445.0
0.0087135398,0.5738857982,0.7736427076,0.7323987471,0.1201667487,0.0483979499,92.451,13997.0,12438.0,7825.0,111707.0,139078.0
0.0067554303,0.5358473925,0.9477472437,0.7695915235,0.0656833394,0.0341715412,100.754,13997.0,12438.0,7825.0,118116.0,149212.0
0.9957964501,0.431364245,0.0077958195,0.9155193577,0.0846116448,0.0635300931,60.641,3449.0,30887.0,7819.0,572240.0,406700.0
0.9934417789,0.2589355802,0.0602184243,0.9279250181,0.1001118274,0.0575242383,156.945,3449.0,30887.0,7819.0,811666.0,415999.0
0.9953218529,0.2730878967,0.0232852846,0.8904695126,0.0813010705,0.047727343,117.86,3449.0,30887.0,7819.0,157651.0,76431.0
0.6501140053,0.5180832493,0.8880526838,0.7556867036,0.1027769024,0.0392000542,179.015,54236.0,22937.0,41971.0,928904.0,525311.0
0.4295609274,0.6514712857,0.483386865,0.0031083193,0.110562061,0.1460922683,120.862,54236.0,22937.0,41971.0,471102.0,298599.0
0.5057734352,0.5220900464,0.9095973006,0.8763719759,0.1319830331,0.038566228,187.926,54236.0,22937.0,41971.0,802242.0,396523.0
0.9732429739,0.600859672,0.4753299681,0.8667602972,0.1107282779,0.1468610345,73.685,54236.0,22937.0,41971.0,955529.0,999126.0
0.6700951106,0.4764474401,0.7309967839,0.6789906134,0.1986223245,0.027383617,172.034,54236.0,22937.0,41971.0,1546865.0,1185064.0
0.7638106589,0.7524249613,0.6229161442,0.1524303254,0.0970470983,0.0358740719,117.605,54236.0,22937.0,41971.0,3529139.0,914555.0
0.6445311138,0.4774620104,0.5503911374,0.8724629865,0.1077411313,0.0471309528,120.755,54236.0,22937.0,41971.0,1553084.0,1176968.0
0.5985269638,0.4934530967,0.7434206761,0.8794568932,0.0942149097,0.044106074,88.224,54236.0,22937.0,41971.0,3425858.0,1171104.0
0.7199094518,0.4184617875,0.795160448,0.279823651,0.1043979614,0.0387027039,182.797,54236.0,22937.0,41971.0,1448278.0,1061342.0
0.6834665848,0.3448333773,0.9465822257,0.8057718131,0.0710460417,0.0359239992,201.254,54236.0,22937.0,41971.0,438113.0,1413428.0
0.8189687451,0.5287064638,0.8039537779,0.9182493395,0.1218021546,0.1911672151,140.398,54236.0,22937.0,41971.0,4114681.0,1653330.0
0.0216224586,0.6434670065,0.9035783873,0.8751024008,0.104305223,0.0352526762,126.927,13997.0,12438.0,7825.0,71610.0,93782.0
0.8676332768,0.7513034333,0.3830469533,0.7461668357,0.9651761741,0.1518453627,118.047,49443.0,5864.0,8166.0,40758.0,60122.0
0.918332829,0.4617742621,0.0195290084,0.1933692,0.2615822067,0.0324541816,53.614,49443.0,5864.0,8166.0,116372.0,123107.0
0.8246205264,0.3366746719,0.0186943549,0.0003842196,0.6699572196,0.0452177178,182.586,49443.0,5864.0,8166.0,72390.0,34885.0
0.0166310046,0.8175004279,0.4861293142,0.7582256377,0.1114574971,0.0849555236,127.951,13056.0,11156.0,6433.0,1741724.0,883214.0
0.3100093307,0.7428063178,0.5389635953,0.1565025736,0.3447262222,0.0905525862,125.95,13056.0,11156.0,6433.0,1498159.0,629154.0
0.0170707084,0.2187886674,0.3847058742,0.7787398859,0.1088652445,0.0470529864,152.357,34465.0,900.0,765.0,58804.0,71087.0
0.0951883449,0.6443712894,0.4223119665,0.704829638,0.7203369841,0.0352467083,124.734,34465.0,900.0,765.0,17713.0,22333.0
0.1508769656,0.1400807612,0.4353261198,0.8709095241,0.1367132338,0.0431887122,153.421,34465.0,900.0,765.0,51936.0,36846.0
0.5989950616,0.1469184438,0.065845316,0.0199743709,0.1472806973,0.0395387455,137.822,34465.0,900.0,765.0,37419.0,43431.0
0.1929282844,0.3535454909,0.5846062461,0.8532001055,0.11385064,0.0352969552,130.5,34465.0,900.0,765.0,12836.0,5633.0
0.6090918566,0.3403691951,0.8570052467,0.9470716293,0.0776807348,0.0397229888,118.211,26711.0,16005.0,16193.0,1698792.0,883214.0
0.8046167637,0.3837296596,0.7826508884,0.8323449623,0.3805113643,0.0350362421,133.564,26711.0,16005.0,16193.0,1554364.0,629154.0
0.6839540272,0.5321407007,0.5297930183,0.8773162427,0.1288047323,0.0341280971,119.393,26711.0,16005.0,16193.0,244633.0,116557.0
0.8726180514,0.4491295993,0.6413132667,0.9488568547,0.0750076703,0.0306822936,143.443,26711.0,16005.0,16193.0,3851731.0,747949.0
0.916853318,0.3693860358,0.6520785124,0.9581989738,0.2875376885,0.0392843025,143.442,26711.0,16005.0,16193.0,5002420.0,985522.0
0.9435731383,0.2313847507,0.8419623668,0.9351222555,0.1688824884,0.0393620653,165.671,26711.0,16005.0,16193.0,5281193.0,933747.0
0.243282157,0.4609409617,0.6373642323,0.9640454534,0.0911727692,0.0272462531,147.656,72876.0,16124.0,40588.0,960132.0,985300.0
0.5154959988,0.3892210313,0.7417758165,0.9640865399,0.1116394647,0.0317200069,93.587,72876.0,16124.0,40588.0,4644902.0,2958670.0
0.5881804501,0.2936849621,0.2027391587,0.9465760404,0.101192479,0.0357941641,69.672,72876.0,16124.0,40588.0,3276728.0,776063.0
0.3089949686,0.4278390921,0.9583314202,0.3148689095,0.1255785394,0.0542110914,100.997,601616.0,150526.0,668964.0,4800526.0,5714259.0
0.8159825526,0.6921462819,0.4604116187,0.8782389258,0.1003595003,0.089192706,128.632,54758.0,17783.0,31942.0,1434220.0,423751.0
0.7321341593,0.3172564777,0.184610318,0.5735360615,0.1933736985,0.0389968956,81.608,468828.0,28599.0,453828.0,4932334.0,4819293.0
0.7191837471,0.46173505,0.4184596088,0.9660686081,0.1050328494,0.0623285561,185.24,129762.0,122416.0,138791.0,5142250.0,1278576.0
0.8432392108,0.2804676187,0.2184881027,0.5100014323,0.094103236,0.0490460157,95.02,129762.0,122416.0,138791.0,4372321.0,1907527.0
0.3934030909,0.6896313123,0.846398471,0.8496416489,0.1009878064,0.0304385531,144.964,114665.0,127071.0,123688.0,3374816.0,2393794.0
0.7845745085,0.6501438434,0.9265610645,0.9351891333,0.210631001,0.031621008,154.943,114665.0,127071.0,123688.0,5608805.0,5415434.0
0.5978777304,0.7155563612,0.8206156759,0.7224520712,0.0929340733,0.0453764169,91.967,114665.0,127071.0,123688.0,4567269.0,3115526.0
0.2536850628,0.6869447628,0.6786268812,0.9021966584,0.0986383212,0.0309885382,122.956,114665.0,127071.0,123688.0,1474484.0,1975630.0
0.1595124542,0.4680916246,0.7592450612,0.8289096859,0.6328582082,0.2143906898,122.793,7252.0,4684.0,1803.0,5467004.0,1305815.0
0.1587987516,0.4029586241,0.7239397927,0.5557266972,0.044101736,0.2786198989,138.241,7252.0,4684.0,1803.0,250955.0,219901.0
0.9635817503,0.6071686454,0.2876608425,0.7472403407,0.6955685943,0.053504752,96.87,238578.0,146456.0,253136.0,5480652.0,4160124.0
0.1512461684,0.6193475354,0.5694397626,0.0386913843,0.0848370293,0.0277801604,160.185,5274.0,5936.0,1909.0,1487704.0,484427.0
0.023307499,0.4281640075,0.5969680364,0.0003707608,0.1075619246,0.0282018586,80.117,487340.0,447977.0,532262.0,1871529.0,4873441.0
0.8201313431,0.8120285729,0.4279006138,0.0049914486,0.1006680144,0.3682682324,94.263,38040.0,63145.0,51590.0,5527701.0,4416204.0
0.9955038972,0.295809945,0.0552657483,0.9512121987,0.4136775548,0.042378445,53.224,221565.0,53024.0,235070.0,4632577.0,1303542.0
0.9957689772,0.4378595113,0.152156754,0.3281125154,0.7878955034,0.8693034515,161.884,1420324.0,562428.0,1991491.0,960853.0,2958670.0
0.9957213503,0.4130222429,0.2068974178,0.973002939,0.4256893622,0.0614578078,129.876,434001.0,462101.0,470748.0,960853.0,3196551.0
0.9957440752,0.508747263,0.597743816,0.9710711757,0.1808665603,0.1069785328,95.946,953394.0,1387251.0,1108871.0,648828.0,2312212.0
0.9720058734,0.4683784343,0.3527498303,0.7233782967,0.0859950878,0.0476212681,61.321,432945.0,284006.0,469564.0,3583250.0,4266413.0
0.7788040631,0.3119199162,0.8721104003,0.0268463612,0.2065130678,0.0734852063,166.399,237806.0,38826.0,249261.0,1871529.0,4898193.0
0.9165832077,0.2589485245,0.7700523184,0.3102550985,0.5381938768,0.0544101798,154.246,237806.0,38826.0,249261.0,4644902.0,4898193.0
0.9534105228,0.4522616264,0.6843145449,0.5875795106,0.1038106996,0.0326874428,89.414,237806.0,38826.0,249261.0,3583250.0,4898193.0
0.8993660164,0.3090869879,0.8572583709,0.6930156892,0.1765632259,0.0497860793,160.004,237806.0,38826.0,249261.0,3947409.0,4898193.0
0.9737636961,0.3524305678,0.8061499129,0.8753781943,0.1011836668,0.0366034013,161.578,237806.0,38826.0,249261.0,3947409.0,4898193.0
0.9541222402,0.2553384791,0.9326511089,0.8613152493,0.1311152682,0.0620512672,162.17,237806.0,38826.0,249261.0,3947409.0,4898193.0
0.0453003206,0.4522145844,0.7554223299,0.8636878682,0.1072940607,0.0355105174,86.659,1408.0,19207.0,1987.0,4085262.0,1187162.0
0.9517122462,0.3317262566,0.5314305888,0.9407936751,0.0905781086,0.0268754533,185.146,8229.0,29778.0,13905.0,855963.0,458740.0
0.071494551,0.6039879057,0.6429069334,0.8757431867,0.1044396823,0.053323779,81.958,72666.0,121920.0,83411.0,5369338.0,4416204.0
0.1299492781,0.5589795418,0.7861851871,0.9023479346,0.0924465569,0.1200133301,187.455,45374.0,91637.0,58488.0,4457965.0,4416204.0
0.9136036769,0.545284952,0.3712173248,0.6729171448,0.1148620586,0.0347450991,92.681,53805.0,7188.0,11634.0,66558.0,29907.0
0.976367574,0.5283009125,0.0576806928,8.1974e-06,0.1554077097,0.0540218717,42.952,53805.0,7188.0,11634.0,616800.0,750074.0
0.9957964501,0.4457610344,0.167021753,0.9574578527,0.3697869025,0.1417101659,99.913,153005.0,204416.0,162846.0,1871529.0,5415434.0
0.9957661325,0.3711820997,0.0207812723,0.7207431163,0.3237963968,0.0342916767,131.85,1473721.0,1357375.0,2112134.0,1871529.0,4774797.0
0.9161770323,0.3118611737,0.6473002276,0.9387467844,0.1119279806,0.0507497504,124.266,120716.0,27906.0,101942.0,4932334.0,1430478.0
0.9595690591,0.6886784261,0.8294567807,0.9431001179,0.1184214587,0.0300284801,142.705,411141.0,155029.0,445081.0,1871529.0,5318442.0
0.7872722642,0.5298154806,0.4920965688,0.9177201106,0.1092422304,0.0355488887,133.451,114432.0,43251.0,123452.0,4230037.0,4160124.0
0.9311361751,0.4691365359,0.7621152195,0.6477756931,0.0941096264,0.0383250782,178.832,400557.0,340167.0,433088.0,3583250.0,3115526.0
0.9887471547,0.4327144478,0.6510668287,0.9320368507,0.1056190572,0.0306993645,160.014,48583.0,17037.0,26874.0,1479722.0,926389.0
0.9897243384,0.2495850464,0.6996444006,0.8996228579,0.1176533342,0.0293833211,188.55,48583.0,17037.0,26874.0,1546666.0,364703.0
0.9603230307,0.3120413542,0.615404935,0.896485454,0.1335588318,0.0327055932,177.278,48583.0,17037.0,26874.0,1641281.0,1244623.0
0.9712911799,0.2992785209,0.6975956593,0.8809840076,0.1147296313,0.0398866222,167.895,48583.0,17037.0,26874.0,4632546.0,1885490.0
0.9911416793,0.3436700099,0.6340330065,0.7773815748,0.2286437234,0.0389716644,164.876,48583.0,17037.0,26874.0,4178383.0,1432155.0
0.9743536647,0.3909858011,0.7393864753,0.924822309,0.1203990549,0.0368560904,171.046,48583.0,17037.0,26874.0,3422006.0,1883737.0
0.9556880288,0.4113408132,0.4491715306,0.530550903,0.1104659097,0.0338989329,136.804,48583.0,17037.0,26874.0,4133906.0,2919226.0
0.9751780319,0.3439240745,0.5781380496,0.8923885728,0.1072920302,0.032593792,162.065,48583.0,17037.0,26874.0,1856527.0,749886.0
0.972431779,0.2309887713,0.7552275739,0.9259492462,0.1225914106,0.0377511743,169.143,48583.0,17037.0,26874.0,3828625.0,2293058.0
0.9524709103,0.2962546047,0.6684428664,0.9123514229,0.1764327749,0.0405869406,173.28,48583.0,17037.0,26874.0,3583250.0,4898193.0
0.0347013095,0.6995134378,0.9395212241,0.1975555635,0.1299051056,0.1091315138,144.088,99575.0,147528.0,108761.0,4230037.0,3323947.0
0.2451444272,0.3533077011,0.984302307,2.03983e-05,0.1509656333,0.0560313687,108.802,71026.0,40817.0,81911.0,1434621.0,495742.0
0.0110391366,0.546888034,0.751279716,0.8915490607,0.1284844957,0.0421213198,150.039,68522.0,14640.0,33248.0,3821856.0,3347116.0
0.33920384,0.7235109298,0.7938083843,0.8842157491,0.0854271796,0.1370409388,120.064,15170.0,35937.0,24959.0,5520839.0,2958670.0
1.43539e-05,0.7011856443,0.8553883956,0.9453248938,0.1353839472,0.0738033941,179.957,89313.0,20511.0,63710.0,4230037.0,4416204.0
0.0009278478,0.6554153034,0.5054129668,0.9385043496,0.1060735774,0.1163528569,96.107,139100.0,266451.0,148442.0,4644902.0,4416204.0
0.6737970751,0.55469414,0.4822639574,0.8876572229,0.1009414,0.0443227971,132.538,461797.0,196821.0,502221.0,473741.0,1802350.0
0.3764880735,0.4652655586,0.4472732493,0.6487696228,0.3878096918,0.04249571,111.566,811976.0,632383.0,914822.0,1871529.0,4898193.0
0.5715025122,0.4056805659,0.9449834807,0.9231447707,0.1240852564,0.1454041058,120.473,71445.0,8459.0,19526.0,4562692.0,2003961.0
0.9700877246,0.5626832058,0.4244271693,0.887897781,0.123507296,0.0311674191,174.877,71445.0,8459.0,19526.0,6076978.0,3637465.0
0.9298171674,0.7603287754,0.806820943,0.8554214623,0.1114344369,0.0540343627,121.545,71445.0,8459.0,19526.0,4086641.0,1679227.0
0.0146273605,0.7791204006,0.6660808339,0.8482197564,0.2543630196,0.0889008286,114.93,26586.0,68394.0,40220.0,4644902.0,4416204.0
0.0217617506,0.6393963122,0.9383452057,0.8588183636,0.380742386,0.3435139549,65.703,26586.0,68394.0,40220.0,5142250.0,3323257.0
0.1657356588,0.8347505305,0.4204202484,0.8432850659,0.078884681,0.0807743636,104.998,417716.0,481684.0,452580.0,960853.0,5415434.0
0.7732738946,0.4117581932,0.2474226069,0.8788018069,0.1143179835,0.030310083,108.989,63763.0,117224.0,75280.0,1630831.0,2216397.0
0.7659882763,0.2501322978,0.9623791687,0.9474408933,0.1121825735,0.0490898592,110.434,892677.0,262818.0,1025548.0,3947409.0,4710365.0
0.0024353762,0.8462702027,0.102894703,0.9252633458,0.0853089938,0.0951814651,95.104,14980.0,67868.0,27301.0,947654.0,1633135.0
0.232587546,0.8768200604,0.551867574,0.0430994919,0.1006951996,0.6572092041,88.087,89395.0,29440.0,82052.0,1600374.0,1907527.0
0.1816107956,0.6565849516,0.7010461849,0.8024638181,0.1643758813,0.0873877921,94.93,22180.0,28388.0,24907.0,4586634.0,1078961.0
0.6970748038,0.522826176,0.7641836114,0.9048435439,0.13678496,0.0395264018,177.871,18046.0,82375.0,30814.0,5775900.0,1604562.0
0.9884146915,0.4791293574,0.6388456458,0.9511151208,0.2459339178,0.035397655,126.515,91803.0,57973.0,101220.0,4162773.0,1276317.0
0.0138998846,0.5099443359,0.8018338878,0.9213371644,0.159009526,0.0522467676,85.027,553192.0,290946.0,608939.0,3947409.0,4898193.0
0.2768687589,0.5391927042,0.9966137896,0.0196162297,0.6475924775,0.0836707421,99.883,31308.0,87183.0,45092.0,3556422.0,1174082.0
0.8911578386,0.5067027056,0.9970146735,0.2303759975,0.3784675846,0.052737397,128.642,31308.0,87183.0,45092.0,3558852.0,1150314.0
0.7216663216,0.8428967989,0.7885200519,0.0638720773,0.2843926708,0.0616494423,139.99,31308.0,87183.0,45092.0,4735615.0,3306297.0
0.3568033268,0.4552822909,0.9506786254,0.4290181724,0.1315007504,0.0905013539,140.177,31308.0,87183.0,45092.0,3791737.0,1424011.0
0.046454827,0.6358152651,0.9701647002,0.2754985417,0.1163661874,0.0450131084,165.965,31308.0,87183.0,45092.0,1819877.0,1148826.0
0.0168400664,0.1664693695,0.9751872005,0.4129914444,0.0535325461,0.0562679128,162.421,31308.0,87183.0,45092.0,839085.0,1305247.0
0.0138761736,0.5207737427,0.8806462523,0.8008218619,0.3284777315,0.16644511,136.434,31308.0,87183.0,45092.0,3947409.0,1580527.0
0.2144690381,0.6307780477,0.6964918496,0.8710611602,0.0752974667,0.0657279229,159.944,31308.0,87183.0,45092.0,5993011.0,5318263.0
0.3424693502,0.7554999176,0.9324724984,0.6718291078,0.0401090178,0.4646265358,85.291,31308.0,87183.0,45092.0,4080447.0,2376184.0
0.4492027765,0.8659246776,0.9992363138,0.9074521134,0.3250905448,0.0902077207,119.966,31308.0,87183.0,45092.0,5303057.0,4782832.0
0.1589964548,0.2539023495,0.9840955125,0.9837960183,0.2301976036,0.4142721764,89.41,31308.0,87183.0,45092.0,3861512.0,2282192.0
0.0500249884,0.8136457534,0.8955927716,0.8645833748,0.1543805346,0.0803481962,130.029,31308.0,87183.0,45092.0,3854352.0,2373795.0
0.0192077596,0.7590432984,0.8266314953,0.8728857882,0.068605738,0.0759583423,115.027,25788.0,75553.0,39371.0,4391336.0,1249950.0
0.6414601056,0.7425926146,0.4583846703,0.0366252941,0.0978015946,0.0331477552,89.992,32345.0,81726.0,46109.0,4590433.0,880354.0
0.5616404645,0.5756556432,0.0909404038,0.9149118778,0.1113439327,0.0337302231,70.023,1270848.0,611578.0,1664868.0,1533319.0,3088636.0
0.9658342722,0.4848696694,0.2064291161,0.6199579835,0.1935666394,0.0284625197,78.032,4467.0,34682.0,10687.0,3891986.0,2488323.0
0.585067743,0.2725830675,0.7799960165,0.8859680853,0.1716039775,0.0417797274,180.107,391099.0,121534.0,422576.0,3583250.0,1647277.0
0.5444305764,0.374119475,0.8055550987,0.7365051586,0.0816665881,0.0371066996,160.112,391099.0,121534.0,422576.0,5855623.0,2291437.0
0.9505738194,0.6559698277,0.1686808716,0.9303271657,0.0884746551,0.0364977171,125.254,417920.0,267096.0,452809.0,4644902.0,5714259.0
